UserID,Gender,Height,Weight,Bust/Chest,Waist,Hips,Body Shape Index
4496,Male,198,99,48,32,36,1
4497,Male,173,55,36,40,45,4
4498,Male,183,66,51,46,46,1
4499,Male,152,46,31,34,44,1
4500,Female,180,86,31,35,40,4
4501,Female,147,54,46,39,49,1
4502,Female,173,86,28,29,38,2
4503,Female,173,69,35,27,29,0
4504,Male,152,65,43,33,34,0
4505,Female,155,61,48,22,24,3
4506,Male,190,77,52,44,45,1
4507,Male,163,61,32,27,35,1
4508,Female,193,93,46,35,42,0
4509,Male,165,74,46,48,48,3
4510,Female,147,42,38,23,33,3
4511,Male,180,79,49,33,37,4
4512,Female,183,83,31,40,41,4
4513,Female,180,94,46,24,24,2
4514,Male,152,53,30,37,45,4
4515,Male,163,64,43,42,43,1
4516,Male,150,47,35,33,42,2
4517,Male,183,70,39,40,45,3
4518,Male,173,63,50,43,48,3
4519,Female,165,53,40,35,39,0
4520,Female,155,72,36,23,24,0
4521,Female,183,95,40,26,26,3
4522,Female,150,52,33,34,37,0
4523,Male,198,79,39,34,37,0
4524,Female,170,63,46,31,34,2
4525,Female,185,81,48,34,39,3
4526,Male,160,72,30,28,35,1
4527,Female,188,82,37,27,32,3
4528,Male,193,97,45,41,47,4
4529,Male,160,53,31,35,43,1
4530,Female,175,75,43,28,33,0
4531,Female,160,71,39,23,28,1
4532,Female,173,78,43,41,42,4
4533,Female,155,65,35,34,36,3
4534,Female,157,58,47,29,35,4
4535,Female,173,72,38,29,38,3
4536,Male,183,97,41,38,47,0
4537,Male,178,70,44,40,40,0
4538,Male,183,68,31,36,43,0
4539,Female,196,78,41,27,32,4
4540,Male,150,44,34,38,47,4
4541,Female,193,106,28,41,45,0
4542,Male,196,115,37,41,46,3
4543,Male,150,62,45,43,50,3
4544,Male,168,69,51,48,49,1
4545,Female,152,61,31,39,46,4
4546,Female,190,99,42,38,44,1
4547,Male,193,82,30,28,29,2
4548,Male,198,99,38,47,49,3
4549,Female,193,95,31,31,40,2
4550,Male,183,89,32,32,36,4
4551,Female,160,49,43,38,47,0
4552,Male,190,106,38,48,49,1
4553,Female,188,67,35,22,26,3
4554,Male,188,100,30,27,27,4
4555,Female,196,72,41,40,46,1
4556,Male,185,68,49,27,30,0
4557,Female,183,89,36,39,45,0
4558,Female,198,101,28,40,47,0
4559,Female,198,97,32,39,41,1
4560,Female,165,56,31,34,36,3
4561,Female,196,88,37,39,40,1
4562,Female,155,66,46,31,39,4
4563,Female,190,102,28,34,41,1
4564,Female,173,75,33,34,41,2
4565,Female,152,50,40,31,33,2
4566,Female,188,95,35,22,28,1
4567,Male,175,88,36,26,26,1
4568,Male,175,58,33,41,47,4
4569,Male,165,53,43,35,40,1
4570,Female,193,107,29,32,38,4
4571,Female,155,71,30,39,49,1
4572,Male,190,81,44,43,50,3
4573,Male,150,59,46,39,42,3
4574,Male,152,62,33,29,35,2
4575,Male,155,71,39,42,46,1
4576,Female,198,112,44,27,30,2
4577,Female,188,82,30,33,42,4
4578,Female,150,50,32,31,39,1
4579,Female,183,74,39,38,45,0
4580,Male,178,81,37,30,34,1
4581,Male,198,98,47,33,34,0
4582,Male,193,71,30,32,37,0
4583,Female,196,111,41,27,27,1
4584,Male,198,99,34,26,28,4
4585,Female,155,62,32,33,34,4
4586,Female,180,71,30,27,37,4
4587,Female,198,92,40,28,36,3
4588,Male,170,81,40,32,33,3
4589,Female,175,89,40,39,39,0
4590,Male,152,51,42,42,50,4
4591,Female,170,72,44,32,40,2
4592,Male,188,101,38,34,38,0
4593,Male,152,60,43,46,47,1
4594,Female,173,65,46,37,45,0
4595,Female,183,69,29,30,36,2
4596,Female,198,108,42,39,40,3
4597,Female,147,61,39,31,38,3
4598,Female,160,69,43,42,48,2
4599,Male,178,75,47,43,47,0
4600,Male,175,60,40,38,44,1
4601,Female,163,75,38,38,45,0
4602,Female,193,104,34,40,40,0
4603,Female,185,69,42,35,41,1
4604,Female,188,78,33,22,22,3
4605,Female,163,63,41,26,30,2
4606,Male,152,53,36,43,43,0
4607,Female,185,83,36,34,36,2
4608,Female,157,47,40,36,36,1
4609,Male,185,76,41,45,45,2
4610,Female,152,52,28,24,30,1
4611,Male,185,102,48,33,40,4
4612,Male,178,95,30,44,49,4
4613,Male,157,59,46,35,36,1
4614,Male,165,79,38,29,32,2
4615,Male,170,73,43,39,45,4
4616,Male,150,50,37,33,43,1
4617,Female,163,64,47,32,42,1
4618,Female,168,65,39,33,35,0
4619,Male,152,60,41,39,42,2
4620,Male,180,79,37,30,33,1
4621,Female,168,66,41,34,44,0
4622,Female,196,115,42,40,46,1
4623,Female,175,74,34,33,40,4
4624,Male,173,73,34,38,47,3
4625,Male,188,103,40,43,48,0
4626,Male,155,69,50,28,37,4
4627,Male,190,70,38,29,38,4
4628,Male,196,79,38,34,37,3
4629,Female,170,77,38,31,39,4
4630,Male,175,62,46,36,44,4
4631,Female,193,92,35,33,43,1
4632,Male,196,99,30,35,45,2
4633,Male,175,60,36,45,45,3
4634,Female,152,47,36,33,43,3
4635,Male,163,65,49,37,38,2
4636,Male,147,52,37,28,37,4
4637,Female,168,55,34,29,39,4
4638,Male,163,61,36,43,47,4
4639,Female,170,70,33,37,44,1
4640,Male,180,83,30,33,39,3
4641,Female,170,69,30,42,42,2
4642,Female,185,101,32,27,27,3
4643,Male,188,100,37,34,44,4
4644,Female,155,57,44,23,31,2
4645,Female,178,86,43,25,27,1
4646,Male,198,106,46,31,37,1
4647,Male,180,93,52,46,47,2
4648,Female,178,85,41,35,42,0
4649,Female,185,86,36,28,38,0
4650,Female,183,91,45,33,39,0
4651,Male,150,42,43,26,31,0
4652,Male,152,67,46,43,43,1
4653,Male,183,74,42,34,37,4
4654,Male,163,74,46,45,48,1
4655,Female,180,72,47,28,35,1
4656,Male,157,57,42,30,30,0
4657,Female,175,76,40,36,40,2
4658,Male,168,76,31,44,48,1
4659,Male,165,80,39,30,31,0
4660,Male,175,85,50,28,35,0
4661,Female,178,60,31,23,24,2
4662,Male,150,57,39,31,32,3
4663,Male,193,81,35,33,38,1
4664,Male,163,70,43,41,44,3
4665,Male,165,72,46,33,42,0
4666,Male,147,58,41,45,46,1
4667,Female,170,69,33,24,26,2
4668,Female,157,57,40,29,33,4
4669,Male,152,51,36,39,45,0
4670,Female,198,92,30,38,42,2
4671,Male,163,50,33,30,39,1
4672,Female,157,46,39,26,28,2
4673,Female,193,69,37,28,28,3
4674,Female,175,71,47,41,45,0
4675,Male,180,80,35,27,32,1
4676,Male,163,54,39,35,42,3
4677,Female,157,48,30,29,30,0
4678,Male,175,90,51,45,45,4
4679,Female,183,80,36,27,30,4
4680,Male,198,102,47,31,31,0
4681,Male,147,54,33,26,33,3
4682,Male,173,72,39,27,37,4
4683,Female,183,62,37,29,34,1
4684,Female,193,80,44,30,37,4
4685,Female,170,80,29,34,43,3
4686,Female,147,45,28,28,33,1
4687,Female,170,75,28,29,39,2
4688,Female,157,57,36,25,33,2
4689,Male,152,68,32,48,50,2
4690,Male,196,113,35,46,48,2
4691,Male,170,56,33,31,34,2
4692,Male,178,59,35,40,40,0
4693,Female,180,60,36,26,34,4
4694,Male,157,67,50,35,43,0
4695,Female,150,61,32,27,31,1
4696,Male,178,59,44,38,46,0
4697,Female,193,112,33,22,22,3
4698,Female,193,72,29,37,40,3
4699,Male,185,84,35,31,34,2
4700,Female,150,62,41,25,33,4
4701,Female,152,65,42,28,38,1
4702,Male,173,78,39,42,43,4
4703,Male,170,80,49,37,38,0
4704,Female,152,67,28,34,37,4
4705,Female,160,69,39,38,42,0
4706,Male,170,64,50,44,45,3
4707,Male,196,98,50,34,39,4
4708,Male,193,97,30,28,33,2
4709,Male,180,64,49,40,47,4
4710,Male,170,68,31,45,49,1
4711,Female,152,58,36,26,34,0
4712,Male,150,50,45,40,47,3
4713,Male,173,87,30,40,47,3
4714,Male,160,75,46,32,39,3
4715,Male,185,89,35,40,43,3
4716,Female,185,83,33,38,38,0
4717,Female,173,86,47,38,46,3
4718,Female,163,67,41,40,48,1
4719,Male,178,88,33,43,49,2
4720,Female,163,65,35,40,50,0
4721,Male,150,59,36,39,43,3
4722,Female,190,72,44,32,42,2
4723,Male,155,57,32,29,35,4
4724,Female,193,96,30,27,33,0
4725,Female,178,72,46,23,23,3
4726,Female,183,69,32,37,37,0
4727,Female,188,94,39,41,43,4
4728,Male,175,58,33,32,33,0
4729,Male,193,93,30,30,40,1
4730,Female,175,86,42,28,30,3
4731,Female,163,79,35,42,46,3
4732,Female,155,46,34,37,47,0
4733,Male,147,58,32,45,45,1
4734,Male,155,50,36,34,34,0
4735,Female,178,80,45,27,35,2
4736,Male,193,93,49,28,28,1
4737,Female,188,74,40,27,28,1
4738,Male,185,79,32,32,32,1
4739,Female,168,58,34,32,42,0
4740,Female,185,80,35,30,33,0
4741,Female,173,58,33,38,41,2
4742,Male,190,71,31,43,43,1
4743,Male,196,88,52,26,35,1
4744,Male,147,46,32,28,38,1
4745,Female,193,77,33,24,29,2
4746,Male,150,45,38,31,40,3
4747,Male,185,65,46,41,41,4
4748,Female,193,105,38,30,33,4
4749,Female,196,72,35,35,42,0
4750,Female,188,72,44,28,30,4
4751,Female,185,76,46,38,42,3
4752,Male,165,63,33,30,37,1
4753,Female,190,85,37,41,46,0
4754,Female,175,77,42,42,50,3
4755,Male,155,44,38,32,35,1
4756,Male,147,57,33,41,47,3
4757,Male,157,55,44,43,50,3
4758,Male,193,69,39,32,40,2
4759,Female,163,56,30,36,46,2
4760,Male,160,55,30,39,45,4
4761,Male,147,53,32,39,42,4
4762,Male,198,88,49,41,48,0
4763,Female,183,62,38,39,45,2
4764,Male,168,84,42,35,39,2
4765,Male,198,77,40,41,50,1
4766,Female,150,45,33,25,29,4
4767,Female,193,102,41,32,36,0
4768,Female,150,62,46,35,39,1
4769,Male,152,66,35,35,35,4
4770,Female,168,62,35,34,35,2
4771,Male,150,58,31,34,36,1
4772,Female,198,73,31,30,31,0
4773,Male,196,79,32,34,36,3
4774,Female,185,72,29,37,45,0
4775,Male,170,80,46,47,50,1
4776,Male,196,80,41,46,49,2
4777,Female,178,73,29,37,43,1
4778,Female,178,93,34,36,42,3
4779,Male,178,78,51,29,35,4
4780,Female,170,79,38,25,25,3
4781,Female,152,50,29,23,24,2
4782,Male,147,59,35,37,47,0
4783,Female,168,64,30,35,35,4
4784,Female,198,91,38,27,32,1
4785,Male,168,57,33,29,30,3
4786,Male,147,52,46,26,26,3
4787,Female,150,42,33,27,37,0
4788,Female,163,66,48,24,29,2
4789,Female,173,65,47,36,41,3
4790,Female,185,74,48,22,27,4
4791,Male,163,63,47,37,46,0
4792,Male,170,86,50,48,50,0
4793,Female,180,87,30,34,44,1
4794,Female,190,84,31,25,30,2
4795,Female,193,86,32,41,47,4
4796,Male,150,49,42,41,50,2
4797,Female,165,64,35,37,44,3
4798,Female,178,71,43,29,36,3
4799,Female,180,84,30,39,39,4
4800,Female,196,85,44,26,28,1
4801,Female,160,75,33,33,34,0
4802,Male,163,76,31,48,50,1
4803,Female,147,49,41,26,28,0
4804,Male,155,51,32,31,39,0
4805,Female,152,60,44,39,45,1
4806,Male,198,102,51,41,47,2
4807,Female,175,84,34,33,34,3
4808,Female,163,66,37,38,38,1
4809,Male,168,79,44,33,38,3
4810,Female,178,71,29,26,26,3
4811,Female,178,95,43,41,41,3
4812,Female,168,60,30,22,32,1
4813,Male,175,57,41,29,30,2
4814,Female,185,103,29,42,48,1
4815,Male,175,87,52,40,45,0
4816,Female,183,76,43,28,35,3
4817,Male,160,51,30,29,34,3
4818,Male,198,100,37,38,38,4
4819,Female,168,73,36,30,37,3
4820,Male,175,84,31,43,48,1
4821,Female,170,55,44,24,24,2
4822,Female,193,71,31,33,42,2
4823,Male,178,83,44,40,41,0
4824,Female,168,56,32,29,37,0
4825,Female,198,102,32,26,34,1
4826,Male,198,93,45,28,32,4
4827,Male,190,71,45,33,35,4
4828,Male,185,67,43,30,37,1
4829,Female,150,48,30,22,26,4
4830,Male,150,50,32,29,37,4
4831,Female,152,70,31,38,46,2
4832,Female,185,69,38,40,42,2
4833,Female,173,59,43,26,33,0
4834,Male,188,101,36,42,42,3
4835,Male,183,84,40,39,41,1
4836,Female,175,77,34,41,50,4
4837,Female,173,71,39,37,44,3
4838,Female,150,50,36,34,41,0
4839,Female,168,55,41,29,35,3
4840,Female,183,77,29,34,39,4
4841,Female,160,47,42,29,34,4
4842,Male,178,84,45,35,45,0
4843,Male,170,58,41,43,47,2
4844,Male,165,61,30,45,48,0
4845,Male,150,64,47,36,42,3
4846,Female,178,63,39,37,42,3
4847,Male,196,102,44,32,34,0
4848,Male,155,45,31,41,48,1
4849,Male,168,83,38,32,35,4
4850,Male,188,105,48,35,40,4
4851,Male,155,69,45,37,43,3
4852,Female,157,49,28,30,30,3
4853,Female,160,48,41,34,39,2
4854,Female,165,63,43,35,35,2
4855,Female,178,84,40,25,32,3
4856,Female,152,69,28,41,49,0
4857,Male,147,53,42,41,46,3
4858,Male,183,71,44,37,42,1
4859,Male,163,55,33,30,30,4
4860,Female,198,95,29,35,42,3
4861,Female,188,104,36,33,42,3
4862,Male,165,67,34,37,46,3
4863,Female,168,79,38,34,37,0
4864,Male,152,54,35,35,42,3
4865,Female,196,92,36,23,32,1
4866,Female,185,66,34,28,29,0
4867,Female,157,49,37,31,40,4
4868,Male,147,54,39,31,41,2
4869,Male,173,76,48,39,43,2
4870,Male,198,94,33,34,39,3
4871,Female,188,93,43,39,48,3
4872,Male,178,61,34,42,50,4
4873,Female,180,76,43,32,40,2
4874,Male,170,70,51,37,37,4
4875,Female,180,76,36,32,36,2
4876,Female,147,60,40,26,36,1
4877,Female,190,102,32,24,27,4
4878,Female,152,56,45,27,36,2
4879,Male,168,60,35,28,29,4
4880,Male,168,58,30,38,45,1
4881,Male,185,96,40,35,38,1
4882,Male,198,83,46,48,49,3
4883,Male,150,47,37,26,26,4
4884,Female,188,72,37,34,34,4
4885,Male,168,74,44,39,48,3
4886,Female,170,59,38,38,38,1
4887,Female,168,73,45,35,45,0
4888,Male,165,69,41,33,34,1
4889,Male,193,108,38,34,37,4
4890,Male,188,95,41,40,47,0
4891,Female,155,55,28,31,40,3
4892,Male,180,75,32,47,49,2
4893,Male,196,83,42,35,43,2
4894,Male,160,65,31,42,42,4
4895,Male,175,75,42,34,42,3
4896,Male,147,52,47,42,43,1
4897,Male,150,43,35,33,42,1
4898,Male,180,87,46,32,42,1
4899,Male,165,81,50,37,45,2
4900,Male,178,90,31,40,45,4
4901,Female,147,63,48,22,22,3
4902,Male,193,76,32,45,49,2
4903,Female,193,84,47,34,37,1
4904,Female,183,75,43,22,29,1
4905,Male,152,51,31,37,39,0
4906,Female,188,87,44,39,46,3
4907,Male,196,77,40,47,49,3
4908,Female,170,54,35,32,35,1
4909,Male,157,67,40,27,27,0
4910,Male,147,42,30,40,49,4
4911,Male,155,60,32,45,49,3
4912,Female,150,52,33,25,33,3
4913,Female,196,79,39,38,45,1
4914,Female,198,74,30,26,33,3
4915,Male,155,65,50,40,41,0
4916,Female,168,56,38,22,29,2
4917,Female,198,83,33,24,33,2
4918,Female,168,65,36,35,41,0
4919,Female,196,86,36,35,40,1
4920,Male,198,79,33,41,49,4
4921,Female,198,84,48,39,45,3
4922,Female,196,98,44,31,37,0
4923,Male,155,44,39,29,35,2
4924,Female,175,71,34,36,43,3
4925,Female,160,69,38,34,35,2
4926,Female,155,60,32,24,33,2
4927,Male,173,70,36,36,38,4
4928,Male,183,83,33,35,36,0
4929,Male,163,79,51,34,42,3
4930,Female,185,98,37,24,30,3
4931,Female,165,72,43,25,27,4
4932,Female,188,103,47,42,50,1
4933,Female,188,101,36,34,34,2
4934,Female,188,89,43,26,31,0
4935,Female,152,46,40,23,24,0
4936,Female,157,53,30,26,32,2
4937,Female,157,50,28,24,30,0
4938,Male,155,70,42,40,44,4
4939,Female,183,88,38,36,36,4
4940,Male,165,67,37,44,44,0
4941,Female,188,66,28,36,39,0
4942,Male,170,62,37,28,37,2
4943,Male,196,77,30,39,40,2
4944,Male,165,68,41,43,49,0
4945,Male,155,69,51,36,39,4
4946,Male,157,70,50,41,41,4
4947,Female,183,67,46,33,43,4
4948,Male,183,95,33,42,48,3
4949,Male,152,46,41,28,38,3
4950,Female,168,79,34,25,28,1
4951,Male,165,63,36,45,48,2
4952,Male,188,75,44,38,45,4
4953,Female,165,79,48,40,50,0
4954,Female,157,61,36,30,39,0
4955,Female,155,53,31,35,36,4
4956,Male,175,65,42,26,26,4
4957,Female,178,94,42,35,45,0
4958,Male,173,89,34,42,42,2
4959,Female,198,87,29,27,28,3
4960,Male,157,50,44,38,44,4
4961,Female,157,54,40,25,28,2
4962,Male,190,76,51,31,38,3
4963,Female,175,76,30,32,35,0
4964,Male,196,81,52,30,37,0
4965,Male,147,53,47,42,49,2
4966,Female,190,94,46,23,25,3
4967,Male,188,99,39,34,42,0
4968,Female,152,66,30,41,49,4
4969,Female,173,66,32,23,27,0
4970,Female,180,69,46,39,47,3
4971,Male,185,90,44,33,37,0
4972,Male,175,76,33,32,40,1
4973,Female,188,92,32,39,48,1
4974,Male,147,60,36,46,50,4
4975,Female,183,63,48,30,34,0
4976,Female,175,71,33,27,33,1
4977,Female,196,94,37,32,35,1
4978,Female,185,86,28,40,48,2
4979,Female,173,58,37,25,34,4
4980,Male,150,63,49,45,50,2
4981,Female,173,56,39,24,24,0
4982,Male,152,65,45,35,35,1
4983,Male,198,107,33,45,46,4
4984,Male,150,62,40,42,50,2
4985,Female,168,82,31,42,50,1
4986,Female,163,73,45,36,40,2
4987,Male,155,61,31,29,31,2
4988,Male,188,104,36,34,44,1
4989,Male,163,63,38,41,50,3
4990,Female,160,54,45,29,37,4
4991,Male,178,76,44,28,34,2
4992,Male,173,58,39,37,37,3
4993,Male,163,63,46,28,31,3
4994,Male,198,83,45,35,43,0
4995,Female,152,59,30,28,31,4
4996,Female,157,70,40,34,36,3
4997,Female,168,84,47,36,38,0
4998,Male,193,73,47,31,38,2
4999,Female,155,45,34,25,29,1
5000,Male,196,89,32,35,39,3
5001,Female,155,67,37,35,38,4
5002,Male,185,85,40,30,31,3
5003,Male,160,77,44,36,42,4
5004,Male,193,74,38,48,49,4
5005,Male,150,47,35,39,41,0
5006,Female,193,97,37,28,34,0
5007,Female,175,70,33,23,23,0
5008,Male,193,88,37,48,49,3
5009,Female,155,59,41,25,26,0
5010,Male,193,110,48,30,34,4
5011,Male,196,110,40,32,41,1
5012,Male,165,64,41,32,42,3
5013,Female,180,92,42,24,26,4
5014,Female,180,77,46,24,33,0
5015,Female,183,77,46,38,43,2
5016,Female,150,45,30,30,30,4
5017,Male,173,83,42,31,37,2
5018,Female,163,79,29,40,46,3
5019,Male,196,85,31,44,44,1
5020,Female,165,70,41,41,46,1
5021,Male,163,53,37,32,34,3
5022,Male,168,71,48,35,37,0
5023,Male,196,79,41,42,46,1
5024,Male,185,82,33,42,50,1
5025,Female,175,87,40,35,36,4
5026,Female,150,45,35,36,46,1
5027,Male,185,81,43,40,40,3
5028,Female,175,90,38,23,28,1
5029,Female,163,54,33,33,36,4
5030,Female,198,113,47,33,37,2
5031,Female,198,117,29,25,25,3
5032,Male,173,89,34,35,35,3
5033,Female,155,68,29,29,39,4
5034,Male,160,76,40,47,49,1
5035,Male,152,45,43,36,39,0
5036,Female,150,52,41,28,37,1
5037,Female,188,101,42,29,33,1
5038,Male,190,94,50,43,46,2
5039,Male,196,78,38,26,26,3
5040,Female,170,61,45,41,48,1
5041,Male,196,112,50,31,40,3
5042,Male,188,100,35,32,41,1
5043,Female,150,58,31,30,32,1
5044,Female,180,60,43,30,34,3
5045,Female,198,105,45,30,31,4
5046,Male,165,51,35,31,33,2
5047,Male,185,72,46,46,50,2
5048,Male,183,93,31,36,42,3
5049,Male,188,89,31,42,46,4
5050,Female,152,55,43,35,44,3
5051,Male,163,79,40,30,39,4
5052,Female,173,58,41,23,25,1
5053,Female,165,60,33,27,29,3
5054,Female,175,69,44,38,45,4
5055,Male,180,72,32,32,36,2
5056,Male,168,76,36,44,50,2
5057,Female,168,80,34,33,35,3
5058,Female,193,86,41,25,27,2
5059,Male,193,92,30,39,49,0
5060,Female,160,65,36,34,35,3
5061,Male,196,101,48,26,32,1
5062,Male,150,53,31,41,49,0
5063,Female,165,55,34,39,47,3
5064,Female,190,81,38,23,24,1
5065,Male,183,70,52,34,41,2
5066,Male,163,73,41,34,43,0
5067,Female,170,66,36,36,41,2
5068,Male,190,81,39,42,46,1
5069,Female,168,67,33,40,40,4
5070,Female,165,56,34,32,34,4
5071,Male,165,63,50,28,32,2
5072,Male,173,83,43,33,38,2
5073,Female,163,60,41,40,50,1
5074,Male,185,86,41,43,48,0
5075,Female,198,103,34,30,40,2
5076,Male,150,67,52,26,29,2
5077,Male,173,68,45,41,41,4
5078,Male,173,55,32,36,43,2
5079,Male,180,96,51,34,35,4
5080,Male,193,84,49,42,50,4
5081,Female,196,73,35,38,39,3
5082,Male,170,80,32,27,37,4
5083,Female,150,66,36,26,33,0
5084,Female,155,71,37,40,50,0
5085,Female,152,45,38,23,28,2
5086,Male,170,65,35,39,46,3
5087,Female,170,64,32,33,36,3
5088,Female,168,72,28,36,42,1
5089,Male,180,76,42,48,49,4
5090,Female,178,83,35,22,22,3
5091,Male,175,87,31,48,50,2
5092,Female,178,78,36,24,33,4
5093,Female,170,77,31,42,46,2
5094,Female,185,67,28,25,28,1
5095,Female,173,70,29,32,35,2
5096,Female,198,104,40,34,44,0
5097,Male,196,80,32,40,50,0
5098,Female,188,100,36,39,40,4
5099,Female,157,52,32,36,46,4
5100,Female,173,84,31,35,37,2
5101,Male,160,47,32,36,41,1
5102,Female,183,77,36,27,35,3
5103,Female,168,73,48,42,42,4
5104,Male,193,73,40,31,31,1
5105,Male,163,66,50,42,42,2
5106,Male,152,65,50,37,45,0
5107,Female,175,76,45,38,44,4
5108,Female,198,118,39,36,39,2
5109,Female,168,59,31,27,31,4
5110,Male,185,65,31,38,46,3
5111,Female,170,56,34,31,38,1
5112,Female,185,79,37,37,40,3
5113,Female,173,71,48,24,30,4
5114,Female,160,74,35,39,48,0
5115,Male,157,64,44,37,39,3
5116,Female,170,54,42,35,36,4
5117,Female,163,71,34,27,35,2
5118,Female,196,72,43,32,42,2
5119,Female,180,64,38,29,33,2
5120,Male,168,78,48,29,31,2
5121,Male,190,99,48,43,48,2
5122,Male,193,86,43,44,45,4
5123,Female,185,65,43,38,45,1
5124,Male,190,90,36,26,30,3
5125,Female,155,49,43,36,44,4
5126,Female,160,59,47,30,34,4
5127,Male,165,81,31,37,42,1
5128,Male,157,63,43,28,31,3
5129,Male,160,64,46,32,38,1
5130,Male,165,51,35,32,32,0
5131,Male,180,61,39,36,41,4
5132,Male,170,70,51,31,37,3
5133,Female,178,79,33,22,23,3
5134,Female,180,93,36,37,43,1
5135,Female,168,69,35,24,33,3
5136,Female,160,76,28,30,32,1
5137,Male,190,76,42,27,36,1
5138,Female,185,103,37,32,38,3
5139,Female,160,65,43,40,49,2
5140,Female,178,95,28,22,30,3
5141,Female,147,41,31,30,38,0
5142,Male,157,58,32,39,43,2
5143,Female,150,56,35,27,28,1
5144,Male,157,66,35,35,37,4
5145,Female,165,78,46,29,39,4
5146,Female,147,41,36,33,37,3
5147,Male,193,83,45,36,45,1
5148,Female,175,89,37,22,31,4
5149,Male,152,62,43,46,49,4
5150,Male,152,43,41,26,26,2
5151,Female,180,85,46,41,45,3
5152,Female,178,59,39,30,37,1
5153,Male,198,87,44,42,45,4
5154,Male,168,82,33,26,30,1
5155,Female,173,62,28,27,31,0
5156,Female,190,106,48,39,43,1
5157,Female,147,63,38,39,48,1
5158,Female,188,69,33,32,41,1
5159,Female,185,98,40,38,45,3
5160,Female,183,92,31,34,38,2
5161,Male,150,45,39,37,37,3
5162,Female,165,51,40,36,45,3
5163,Female,193,81,43,26,32,2
5164,Female,180,79,46,23,33,2
5165,Male,147,59,47,36,43,2
5166,Male,170,68,34,38,45,3
5167,Male,170,74,40,46,49,4
5168,Female,150,48,38,38,47,2
5169,Male,168,67,32,41,49,4
5170,Female,168,69,44,39,44,0
5171,Female,157,64,40,30,31,2
5172,Female,170,63,38,23,32,1
5173,Female,170,69,41,36,36,0
5174,Male,178,78,52,38,46,0
5175,Female,150,66,40,24,27,4
5176,Female,168,73,47,36,38,4
5177,Female,178,90,33,39,49,2
5178,Male,155,46,33,39,44,3
5179,Female,175,80,28,36,45,4
5180,Male,155,66,38,33,41,0
5181,Male,183,86,37,33,43,3
5182,Male,168,63,46,47,47,3
5183,Male,157,71,45,44,50,1
5184,Female,160,54,34,23,25,0
5185,Male,147,54,31,34,43,4
5186,Female,178,72,44,23,29,0
5187,Female,152,57,43,26,30,4
5188,Male,180,74,46,34,39,2
5189,Female,155,60,28,33,33,4
5190,Female,178,94,37,36,43,3
5191,Male,183,93,48,30,30,1
5192,Female,185,75,33,31,39,3
5193,Male,168,82,49,34,34,4
5194,Female,168,73,28,39,46,1
5195,Female,165,67,45,35,41,4
5196,Male,152,65,47,35,39,2
5197,Female,152,51,43,28,38,1
5198,Male,188,96,49,41,49,4
5199,Male,155,60,35,40,42,4
5200,Female,152,56,33,28,38,4
5201,Female,165,56,40,22,22,3
5202,Male,160,48,46,41,48,4
5203,Female,165,52,33,34,37,1
5204,Male,198,79,50,26,26,0
5205,Female,163,57,32,22,31,3
5206,Male,183,98,50,34,38,2
5207,Female,147,50,28,35,45,4
5208,Female,152,54,44,40,48,3
5209,Female,152,70,29,35,40,1
5210,Female,196,82,45,23,26,2
5211,Female,180,84,32,41,43,0
5212,Female,160,59,33,31,36,4
5213,Male,183,79,32,30,31,2
5214,Male,168,55,37,44,48,4
5215,Male,175,72,32,34,35,2
5216,Male,152,62,47,38,40,2
5217,Male,180,96,34,31,33,4
5218,Male,170,60,43,42,43,2
5219,Female,170,70,35,22,22,2
5220,Male,190,67,50,41,50,2
5221,Female,165,76,45,36,36,4
5222,Male,165,58,35,38,43,4
5223,Female,152,52,35,23,25,4
5224,Female,152,46,42,37,37,4
5225,Male,157,73,39,48,50,1
5226,Female,157,60,30,25,28,3
5227,Female,147,56,33,39,39,2
5228,Female,155,56,44,27,37,3
5229,Male,198,82,50,31,34,4
5230,Male,196,101,42,41,48,1
5231,Female,160,65,41,35,41,2
5232,Female,198,73,33,36,37,2
5233,Female,183,93,30,31,36,3
5234,Male,147,58,41,28,29,4
5235,Female,152,57,40,22,26,1
5236,Male,155,67,33,31,32,3
5237,Female,165,68,28,31,40,1
5238,Female,193,111,42,36,40,3
5239,Female,188,77,35,32,42,2
5240,Male,168,55,35,27,31,0
5241,Male,190,89,43,36,39,3
5242,Male,173,55,42,27,27,1
5243,Male,178,87,41,44,44,2
5244,Female,157,71,42,39,49,1
5245,Male,168,55,46,41,46,4
5246,Male,147,57,45,34,37,2
5247,Female,173,79,35,37,46,1
5248,Female,155,69,40,27,32,2
5249,Male,190,68,41,32,39,3
5250,Female,150,61,29,33,43,2
5251,Female,155,55,33,31,31,3
5252,Female,188,78,37,37,42,0
5253,Female,165,77,44,26,33,3
5254,Male,165,66,30,30,39,1
5255,Female,163,56,43,37,44,1
5256,Male,178,60,42,35,44,4
5257,Male,188,85,39,47,49,3
5258,Female,152,55,34,26,27,4
5259,Female,193,87,43,33,41,3
5260,Female,175,85,29,38,45,0
5261,Female,180,81,46,35,44,1
5262,Male,165,60,32,27,34,3
5263,Female,150,42,39,35,38,0
5264,Female,198,94,35,27,34,0
5265,Male,168,56,42,29,32,2
5266,Male,175,86,40,36,44,4
5267,Male,155,60,40,40,46,2
5268,Female,160,66,45,22,22,0
5269,Male,188,96,37,48,48,0
5270,Female,193,71,31,33,33,1
