ProductID,Category,Brand,Available_sizes,Height_28,Weight_28,Waist_28,Hip_28,Body_Shape_28,Height_32,Weight_32,Waist_32,Hip_32,Body_Shape_32,Height_36,Weight_36,Waist_36,Hip_36,Body_Shape_36,Height_40,Weight_40,Waist_40,Hip_40,Body_Shape_40
2496,Jeans,Levi's,"[40, 28, 32, 36]",162.2,59.6,72.9,87.9,3,169.9,69.6,78.2,93.2,0,173.3,79.0,84.7,97.9,1,179.1,90.6,89.6,102.4,4
2497,Jeans,Nike,"[28, 40, 32, 36]",162.7,62.8,70.3,88.8,0,167.5,68.5,76.5,94.1,3,174.7,83.2,80.6,98.5,4,177.3,87.2,88.1,103.9,2
2498,Leggings,Pepe Jeans,"[40, 28]",163.5,59.8,72.1,89.1,4,169.9,68.6,75.0,91.1,3,170.2,77.2,84.6,99.1,2,177.2,89.0,88.2,100.2,3
2499,Skirts,Uniqlo,"[40, 32, 36]",162.9,64.3,71.8,87.1,3,165.7,66.6,78.2,90.5,0,174.8,80.9,84.6,96.5,4,179.7,90.8,89.4,104.2,2
2500,Skirts,Uniqlo,"[40, 32]",162.3,63.0,71.1,88.7,2,169.2,71.6,78.4,91.9,1,172.5,82.5,84.8,96.3,2,175.3,91.2,89.9,100.3,3
2501,Jeans,H&M,"[32, 36]",163.8,57.6,71.6,89.6,4,166.8,71.1,78.5,92.0,2,173.9,75.9,80.4,98.7,1,179.8,92.2,86.5,104.8,4
2502,Skirts,H&M,"[36, 28, 32]",161.9,59.3,70.0,89.4,2,166.8,74.8,75.2,93.9,4,173.1,83.7,81.4,97.3,3,177.9,94.6,85.4,104.5,1
2503,Leggings,Mango,"[40, 28, 36]",164.9,56.0,71.6,87.5,1,166.3,66.7,77.6,92.0,2,173.1,82.3,81.3,97.0,4,176.5,93.4,88.6,101.3,0
2504,Jeans,H&M,"[28, 32]",164.7,64.0,70.4,88.0,0,165.9,73.3,77.1,91.2,0,173.9,80.3,84.4,95.8,4,177.8,93.5,85.4,101.1,2
2505,Skirts,Uniqlo,"[32, 28]",163.5,55.7,74.6,88.4,3,167.2,65.3,78.8,94.4,1,170.3,75.6,84.0,97.2,1,178.2,90.6,87.7,103.9,4
2506,Shorts,Lululemon,"[28, 32]",164.4,55.2,70.4,89.1,4,169.9,65.7,78.6,93.9,4,172.0,81.9,80.8,98.6,4,175.6,86.4,86.7,100.8,2
2507,Shorts,H&M,"[32, 28, 40]",162.0,60.0,74.8,87.5,3,166.6,71.5,79.8,93.3,4,174.8,79.5,80.7,97.3,2,178.3,91.4,86.9,104.3,0
2508,Skirts,Dockers,"[36, 32, 28, 40]",162.9,61.0,72.5,85.6,3,167.3,69.1,79.5,91.0,1,170.3,82.4,82.4,99.4,3,179.5,89.1,86.2,100.2,0
2509,Shorts,Lululemon,"[28, 40, 36]",161.4,57.2,72.6,86.9,4,166.1,67.3,77.8,91.0,4,171.3,75.4,80.9,95.0,0,179.9,85.3,88.5,103.3,0
2510,Leggings,Levi's,"[40, 28, 36]",164.4,60.7,73.9,88.6,0,166.7,65.0,79.9,92.5,4,173.4,80.7,82.4,95.9,1,178.0,86.9,87.9,101.3,4
2511,Trousers,Lululemon,"[28, 32, 36]",162.4,64.0,73.5,88.1,0,165.3,71.6,75.8,92.7,1,170.5,79.5,84.2,98.1,4,176.6,92.6,89.8,104.2,0
2512,Leggings,Under Armour,"[28, 40, 32]",162.7,61.3,71.2,88.8,1,169.8,69.4,75.0,91.3,0,172.7,79.3,82.5,98.4,4,177.8,91.3,86.8,101.9,0
2513,Leggings,Adidas,"[36, 28, 32, 40]",164.3,59.6,70.1,87.5,4,167.5,66.7,75.5,90.6,0,173.6,80.2,83.6,96.4,4,175.0,94.8,87.0,102.2,0
2514,Skirts,Nike,"[36, 40, 28, 32]",164.0,56.4,73.9,85.9,4,168.7,74.7,76.8,91.8,4,173.8,76.2,81.3,99.7,4,179.6,94.2,85.8,100.7,0
2515,Leggings,Uniqlo,"[32, 40, 36]",161.6,56.7,70.6,85.6,2,167.6,68.5,78.8,92.1,0,172.8,84.4,81.3,96.7,1,178.9,90.9,88.1,103.1,4
2516,Skirts,Lee,"[36, 32, 28]",160.4,59.8,73.0,87.4,2,168.9,68.0,76.9,90.3,0,172.5,82.0,83.0,97.1,2,175.8,86.5,85.5,102.4,2
2517,Jeans,H&M,"[36, 28, 40, 32]",160.8,59.6,74.7,86.0,2,167.7,70.1,78.9,92.8,4,173.6,75.8,84.3,99.9,2,178.0,88.4,89.8,100.0,4
2518,Skirts,H&M,"[28, 40, 36, 32]",161.7,60.2,72.7,89.9,0,168.5,67.8,78.7,90.0,4,170.7,75.8,82.7,97.4,3,175.1,87.3,89.6,103.7,4
2519,Skirts,H&M,"[32, 36]",161.5,60.1,71.4,86.0,1,168.4,67.7,79.0,90.8,0,173.4,77.1,81.0,98.1,3,176.1,89.7,88.5,100.6,0
2520,Jeans,Zara,"[36, 32, 40, 28]",160.2,58.4,70.9,87.8,1,167.7,74.7,75.9,90.7,3,174.6,77.4,81.1,97.7,0,175.9,93.0,86.6,102.6,1
2521,Trousers,Uniqlo,"[32, 28, 36, 40]",162.2,62.0,70.1,85.0,3,166.2,67.6,77.6,93.4,1,173.4,79.9,83.1,95.9,2,175.8,93.2,86.8,102.7,2
2522,Jeans,Zara,"[40, 28, 36]",160.5,57.1,73.1,86.3,1,166.1,71.1,78.6,92.4,0,170.2,80.4,80.5,100.0,1,177.8,86.8,85.4,101.5,2
2523,Skirts,Mango,"[36, 28, 40]",161.1,63.5,72.8,86.3,2,169.4,65.4,76.4,94.2,0,172.5,76.5,80.3,95.3,2,179.8,90.5,86.2,101.1,1
2524,Shorts,Nike,"[36, 28]",163.9,56.9,72.3,88.7,4,165.6,66.5,79.2,91.3,3,173.6,84.7,80.5,99.9,2,175.7,91.8,86.8,101.6,2
2525,Skirts,Lee,"[40, 28]",162.5,59.2,71.0,87.5,3,167.8,65.2,78.9,91.1,2,170.2,83.2,82.0,97.3,3,179.4,89.0,87.2,102.0,0
2526,Jeans,H&M,"[28, 32, 40]",161.9,57.1,71.2,85.1,0,167.5,70.3,75.6,94.0,2,173.8,81.3,81.8,95.9,4,175.4,94.1,87.3,104.7,0
2527,Skirts,Lululemon,"[28, 32, 36]",160.9,61.2,74.8,86.9,1,169.0,69.9,76.1,92.2,1,171.4,77.8,80.0,95.8,4,175.4,88.6,89.4,103.3,0
2528,Jeans,Banana Republic,"[40, 36]",164.3,59.8,70.1,88.2,4,165.7,68.3,76.2,91.4,4,172.9,84.1,80.8,98.3,2,178.1,89.9,87.2,104.8,0
2529,Leggings,Uniqlo,"[36, 32]",164.5,58.7,71.8,88.2,2,168.4,72.0,79.4,92.1,0,174.8,78.2,81.7,98.6,2,177.9,90.9,89.8,100.4,3
2530,Trousers,Zara,"[40, 32, 36, 28]",162.6,59.8,70.2,85.3,0,168.0,71.3,75.9,92.1,3,175.0,78.2,82.1,99.5,2,176.7,89.3,85.4,100.2,0
2531,Trousers,Nike,"[28, 36]",164.6,59.2,71.0,89.6,0,168.5,71.0,78.1,92.9,4,173.2,78.5,82.0,96.2,2,177.7,94.6,86.1,100.3,3
2532,Jeans,Pepe Jeans,"[36, 40, 28, 32]",162.3,63.6,74.7,86.2,1,168.1,68.4,75.3,90.2,4,172.5,75.5,81.6,97.2,3,178.8,92.6,86.9,104.3,2
2533,Trousers,Zara,"[40, 28, 36]",160.5,56.2,70.7,89.5,4,167.8,68.3,77.8,91.2,2,170.9,75.6,84.1,99.9,2,178.9,93.3,89.4,104.2,2
2534,Shorts,Zara,"[32, 40, 28, 36]",160.1,62.9,73.0,86.1,2,169.6,73.7,75.7,92.3,0,171.0,79.8,82.1,97.1,2,175.1,92.5,85.6,102.2,3
2535,Shorts,Zara,"[40, 32, 36, 28]",160.6,61.6,71.7,87.8,2,166.7,70.4,77.9,92.7,1,172.1,83.8,83.2,97.3,0,175.4,90.9,86.8,102.2,2
2536,Trousers,Lee,"[28, 32, 36]",163.1,58.5,73.2,87.0,2,165.9,67.7,76.8,90.8,3,173.5,84.4,84.2,96.4,0,175.0,85.3,85.6,102.1,4
2537,Jeans,Uniqlo,"[36, 40]",161.6,64.2,74.3,87.9,2,169.0,70.4,78.0,91.0,0,173.8,82.8,84.3,99.4,2,175.1,92.6,88.9,104.7,1
2538,Shorts,Dockers,"[28, 36, 40]",163.2,56.8,71.4,87.5,1,165.6,67.7,77.0,93.6,4,171.1,79.0,84.3,96.8,4,179.2,91.1,86.4,101.3,4
2539,Trousers,Adidas,"[28, 36]",162.5,58.1,70.4,85.0,1,168.4,66.9,79.3,93.9,4,172.7,78.1,82.5,98.2,1,175.4,85.8,87.2,103.6,3
2540,Skirts,Banana Republic,"[28, 36, 40]",161.7,58.7,71.0,86.8,4,167.7,67.8,78.8,90.4,1,173.0,77.2,83.3,95.9,0,178.6,86.2,89.1,100.5,1
2541,Shorts,Nike,"[40, 32, 28]",161.1,61.5,72.2,85.1,3,165.0,71.3,79.2,95.0,2,174.5,80.4,81.6,98.1,2,179.9,89.8,85.8,101.3,3
2542,Leggings,H&M,"[28, 36, 40]",160.4,64.5,72.6,88.4,1,166.2,70.2,76.1,92.2,1,174.4,79.8,84.3,99.7,0,179.1,93.5,89.7,103.0,0
2543,Shorts,Banana Republic,"[28, 32, 36, 40]",163.9,60.9,74.7,89.3,2,167.5,66.6,75.7,92.9,1,174.1,79.7,81.1,98.9,2,175.3,90.5,87.0,103.0,1
2544,Trousers,Adidas,"[40, 36, 28]",164.1,63.6,70.1,86.9,4,166.6,74.1,77.8,93.0,0,172.6,78.2,83.9,95.3,4,179.5,94.2,86.7,102.8,3
2545,Trousers,Lee,"[40, 32, 28, 36]",162.7,64.0,73.8,87.6,2,167.1,70.0,79.4,91.7,2,170.3,80.8,82.3,98.2,4,179.8,93.2,86.0,100.6,0
2546,Trousers,Uniqlo,"[28, 36, 32, 40]",160.8,59.7,70.4,85.3,1,168.0,72.9,75.6,92.7,4,171.7,81.1,81.5,97.8,0,178.5,91.3,87.3,103.8,2
2547,Jeans,Uniqlo,"[32, 36, 40, 28]",161.3,59.7,70.4,86.9,4,168.7,68.3,76.2,92.9,2,173.1,83.8,81.9,96.7,1,178.1,88.1,89.9,103.6,3
2548,Jeans,Nike,"[36, 28, 40]",164.8,57.5,73.3,85.7,2,165.8,74.6,78.7,93.8,0,173.2,82.6,82.9,99.2,1,178.0,93.5,87.5,103.4,1
2549,Skirts,Dockers,"[28, 32, 36]",161.1,61.0,74.5,85.3,3,166.4,72.5,77.3,93.3,0,174.2,78.3,84.6,99.0,1,179.1,91.6,87.3,100.6,2
2550,Skirts,ASOS,"[40, 32, 28]",160.3,56.2,71.4,85.9,0,168.2,69.5,78.0,92.2,1,171.9,78.8,80.5,98.2,1,177.8,90.5,85.0,101.1,3
2551,Shorts,Nike,"[36, 40, 32]",162.8,61.3,71.3,89.4,0,167.9,74.0,78.0,91.0,0,174.7,77.4,84.6,98.7,3,176.7,90.0,86.4,104.6,3
2552,Trousers,Lee,"[32, 40]",161.3,63.9,73.1,89.9,2,168.7,72.2,77.1,90.1,2,170.8,76.7,84.1,96.0,2,179.9,87.1,86.1,102.4,2
2553,Skirts,Mango,"[28, 40, 32, 36]",164.8,62.6,73.9,89.4,0,168.2,69.3,78.5,93.3,1,170.2,76.1,82.9,99.6,4,175.2,85.2,85.2,102.1,0
2554,Trousers,Zara,"[28, 36, 32]",162.9,61.5,74.3,89.8,3,166.7,74.7,79.3,92.4,1,170.9,75.3,80.7,98.3,1,178.3,92.2,87.2,104.4,1
2555,Shorts,Banana Republic,"[28, 32, 36]",164.8,63.4,71.2,88.7,3,167.5,68.0,79.5,94.8,1,172.3,79.2,84.1,97.3,3,177.9,94.2,85.7,101.5,0
2556,Jeans,H&M,"[40, 32, 36, 28]",163.9,62.3,73.7,85.8,2,169.4,67.6,75.2,90.5,2,174.1,84.6,83.5,96.0,2,178.2,86.8,87.5,104.1,1
2557,Skirts,Zara,"[36, 28]",163.6,60.3,71.5,87.8,3,165.9,73.9,77.8,90.4,1,170.8,80.4,82.5,98.4,3,178.2,94.3,87.3,102.2,2
2558,Leggings,Nike,"[36, 40, 32, 28]",164.2,60.2,72.7,88.7,0,166.9,72.1,75.2,90.9,3,172.7,82.4,84.4,95.5,0,175.6,85.7,86.1,103.1,0
2559,Leggings,H&M,"[32, 40, 36, 28]",163.0,56.1,71.0,87.6,2,169.2,68.5,79.5,91.9,3,173.9,79.0,83.3,96.6,0,175.7,90.5,89.0,101.8,4
2560,Leggings,H&M,"[28, 32, 40, 36]",160.1,59.3,70.7,87.8,0,166.8,67.3,77.1,90.9,2,170.2,78.8,81.4,97.9,1,175.3,86.2,89.6,104.6,4
2561,Leggings,Levi's,"[28, 40, 36, 32]",162.0,60.2,74.7,87.9,3,167.1,66.8,79.5,92.3,4,170.2,76.3,80.2,98.2,0,179.7,93.9,85.7,100.5,3
2562,Leggings,Nike,"[32, 40, 28]",161.1,59.7,72.7,87.3,3,166.6,68.1,75.9,91.7,4,172.5,78.0,83.8,95.1,2,178.0,86.0,85.5,101.1,0
2563,Leggings,H&M,"[32, 40, 36]",162.2,62.8,70.0,86.5,4,169.5,66.3,75.8,95.0,1,170.9,84.3,81.3,95.0,1,175.4,87.5,86.7,101.0,3
2564,Leggings,Nike,"[36, 40, 32]",162.4,56.6,74.0,88.2,1,168.3,66.5,79.5,94.8,2,172.3,79.9,81.4,95.6,3,177.2,93.1,88.1,101.3,0
2565,Skirts,H&M,"[32, 36, 40, 28]",160.6,62.9,73.5,85.3,1,166.0,72.8,79.7,91.8,1,170.2,77.0,82.2,98.8,4,176.8,91.9,88.2,102.3,1
2566,Leggings,Uniqlo,"[32, 36, 28, 40]",160.1,62.4,71.6,85.9,2,168.7,65.6,78.8,94.0,1,174.9,81.6,83.7,97.8,4,175.7,88.9,88.1,100.6,1
2567,Leggings,ASOS,"[32, 36, 28]",160.7,64.0,72.3,89.6,0,165.2,69.4,76.1,91.2,3,173.3,79.1,84.6,98.0,4,179.1,93.4,87.9,100.2,2
2568,Shorts,H&M,"[28, 36, 40]",164.3,58.7,72.2,87.4,1,167.0,69.0,75.9,90.3,0,173.4,83.3,81.1,98.0,2,178.9,91.4,86.9,102.8,4
2569,Skirts,Zara,"[32, 28, 36]",163.8,56.8,71.4,89.1,2,169.5,74.6,78.7,90.2,2,172.5,75.9,84.4,95.2,1,177.3,87.6,88.9,102.5,4
2570,Shorts,Dockers,"[28, 32, 36, 40]",164.0,62.6,74.9,88.6,3,168.4,69.7,78.2,90.1,0,174.1,80.2,83.0,95.9,0,177.6,92.4,89.8,101.7,2
2571,Trousers,Zara,"[32, 28]",161.4,60.9,72.7,86.6,1,169.0,66.6,79.4,93.7,3,174.2,83.0,84.3,98.6,1,177.2,88.3,87.9,100.9,2
2572,Leggings,Pepe Jeans,"[32, 36, 40]",161.2,62.1,74.5,89.0,0,169.7,65.9,76.4,91.7,0,170.8,83.5,84.2,98.2,3,177.8,93.2,86.1,100.6,2
2573,Jeans,Banana Republic,"[36, 28, 32, 40]",160.2,65.0,72.9,85.5,4,168.9,72.3,76.5,94.1,3,173.8,79.0,82.0,97.2,4,178.7,92.8,87.8,104.4,2
2574,Leggings,Dockers,"[40, 32, 28, 36]",162.4,56.9,73.5,89.4,4,165.4,66.5,78.7,94.4,4,172.8,82.4,83.4,95.1,1,179.4,88.1,88.8,102.2,0
2575,Leggings,Adidas,"[40, 32, 36]",161.9,59.1,70.1,88.4,1,166.2,74.4,76.3,91.5,3,173.8,84.7,84.7,97.1,1,178.0,86.0,89.1,104.8,2
2576,Shorts,ASOS,"[40, 28, 32, 36]",164.2,56.9,72.6,89.6,4,167.5,70.6,77.3,91.4,2,174.6,81.2,83.4,96.2,0,175.6,93.2,88.6,101.6,3
2577,Trousers,Nike,"[36, 40, 32, 28]",163.4,63.6,73.6,89.5,2,165.1,69.0,77.6,91.5,4,171.7,83.1,82.3,98.5,3,178.9,88.6,89.5,103.1,2
2578,Shorts,Pepe Jeans,"[36, 28, 32]",160.7,55.2,70.6,86.9,0,168.1,71.8,78.3,92.4,1,172.9,80.7,81.9,99.1,4,176.9,88.3,89.8,102.8,0
2579,Skirts,Uniqlo,"[36, 32, 40]",164.9,56.4,73.4,89.3,3,168.3,67.0,76.7,90.1,2,173.9,82.9,80.7,97.5,0,178.1,85.2,87.5,100.8,4
2580,Trousers,ASOS,"[28, 40, 36, 32]",163.9,57.5,70.4,87.8,0,168.5,68.8,79.3,90.1,2,174.9,84.4,85.0,97.0,4,176.0,92.3,87.7,102.5,4
2581,Trousers,Nike,"[28, 40, 32, 36]",163.6,62.7,74.0,85.8,3,167.8,65.3,77.0,93.7,2,173.1,82.1,83.3,96.4,0,175.8,87.7,86.7,102.4,4
2582,Trousers,Pepe Jeans,"[40, 32]",161.1,61.3,74.9,89.1,4,167.3,73.8,75.2,94.0,0,173.6,76.5,81.4,95.5,0,175.3,89.4,88.3,102.5,0
2583,Shorts,Mango,"[36, 40, 28, 32]",164.5,58.9,73.1,89.5,2,169.3,69.3,75.3,91.0,0,174.2,75.8,80.4,96.9,4,176.6,94.0,88.0,101.5,2
2584,Leggings,Levi's,"[32, 40, 36, 28]",162.4,56.6,70.4,85.4,3,168.8,72.6,79.9,93.0,1,173.8,83.1,83.8,98.4,3,178.0,86.3,85.9,101.2,1
2585,Leggings,Nike,"[28, 40, 36]",161.5,58.2,72.9,89.7,4,168.1,74.2,78.1,91.1,0,174.7,77.6,84.3,98.3,2,176.6,85.4,88.5,102.1,4
2586,Leggings,Lee,"[40, 32, 28, 36]",163.3,62.4,73.7,88.0,3,165.2,71.5,77.5,93.7,2,171.1,83.8,82.1,97.1,2,176.2,90.6,89.0,104.6,4
2587,Leggings,Zara,"[32, 40]",161.1,58.8,74.7,85.1,1,168.5,68.8,79.3,92.1,3,174.5,77.0,84.8,99.8,1,180.0,92.0,85.9,102.8,1
2588,Leggings,Uniqlo,"[28, 36, 32]",164.5,59.6,70.2,87.7,0,167.8,71.2,78.6,94.1,1,171.0,84.1,81.6,99.7,1,180.0,90.3,85.8,102.3,2
2589,Skirts,H&M,"[28, 40, 32]",164.3,61.1,73.9,89.0,2,168.5,68.6,75.9,94.7,1,172.8,83.1,83.8,99.4,3,178.0,88.4,88.2,101.0,4
2590,Jeans,Nike,"[36, 40, 32]",162.3,64.1,70.7,87.7,4,166.6,70.7,75.0,92.8,2,172.6,83.8,81.3,97.2,2,176.6,88.6,85.6,104.6,2
2591,Trousers,H&M,"[28, 32, 40]",161.0,57.5,74.0,88.5,2,168.9,69.3,79.9,94.5,4,174.2,77.3,81.7,98.7,1,179.3,86.5,89.0,103.3,3
2592,Jeans,Lululemon,"[40, 28, 36]",162.5,59.5,74.4,89.4,0,167.1,66.5,78.1,90.2,0,172.0,83.8,83.0,99.6,2,178.7,88.1,88.2,104.9,1
2593,Skirts,Adidas,"[28, 40]",160.7,58.1,74.3,89.3,3,169.5,72.8,77.4,92.3,4,170.7,80.9,80.2,98.7,2,178.1,92.6,85.2,100.8,0
2594,Leggings,H&M,"[40, 28]",161.3,59.7,73.3,85.9,3,165.5,70.0,79.7,92.5,2,173.5,75.8,81.1,96.6,2,179.5,90.0,88.9,102.0,2
2595,Skirts,Adidas,"[28, 40]",162.4,62.0,72.5,87.1,2,167.4,66.9,76.8,92.1,4,173.0,84.3,80.9,95.3,1,177.2,93.9,87.5,101.7,1
2596,Skirts,Lee,"[32, 40]",160.1,59.8,74.4,85.6,3,166.0,73.9,78.6,91.6,2,174.1,76.9,81.6,99.8,1,176.3,86.7,87.5,101.7,1
2597,Jeans,Nike,"[36, 32, 28, 40]",163.8,63.3,72.6,88.0,3,167.3,73.5,78.4,93.6,0,173.8,77.1,83.9,100.0,3,179.8,89.4,86.6,100.2,1
2598,Trousers,Under Armour,"[40, 36, 28, 32]",161.0,60.5,71.0,89.8,3,166.8,70.6,78.4,92.8,0,174.5,82.0,84.5,98.5,0,179.3,92.0,86.4,102.7,0
2599,Shorts,Zara,"[40, 32, 28, 36]",164.3,58.9,74.7,85.9,1,169.0,74.7,78.4,90.4,1,174.2,80.8,80.1,96.6,1,179.6,87.7,87.5,103.0,4
2600,Shorts,Zara,"[36, 28]",160.1,62.8,71.9,87.0,4,165.8,74.3,75.1,94.8,4,173.4,84.0,81.3,99.3,4,179.6,87.7,85.0,100.2,3
2601,Trousers,ASOS,"[36, 32]",162.7,59.3,73.1,89.8,4,168.0,74.0,79.1,94.4,4,172.3,78.1,80.1,99.8,0,176.9,86.1,89.0,104.4,4
2602,Leggings,Nike,"[36, 32, 40, 28]",163.9,60.2,71.0,88.8,0,167.0,66.3,79.6,91.8,4,170.1,75.4,84.3,97.5,2,179.3,93.9,88.9,101.0,2
2603,Skirts,H&M,"[28, 32]",161.2,64.9,70.6,85.4,3,167.6,67.9,77.2,91.2,4,171.5,84.9,81.0,96.6,3,179.4,86.7,88.7,100.7,1
2604,Leggings,H&M,"[40, 28, 36]",163.5,62.9,72.8,87.1,2,168.6,69.1,77.8,93.1,3,173.6,78.1,83.9,97.0,4,177.7,94.7,88.0,100.9,4
2605,Skirts,Pepe Jeans,"[40, 28, 36, 32]",163.6,63.6,72.8,89.9,3,166.8,73.3,76.6,90.2,1,170.3,76.6,80.2,95.4,4,178.1,89.5,86.5,102.1,0
2606,Shorts,Uniqlo,"[40, 36, 32, 28]",163.2,60.9,71.8,87.3,0,166.8,73.7,78.9,92.5,1,173.8,84.8,82.0,97.8,0,177.9,94.8,88.3,100.4,0
2607,Trousers,Uniqlo,"[28, 36, 32]",161.8,58.5,71.6,88.1,3,165.4,72.5,78.7,93.4,3,172.6,80.6,81.8,96.9,3,175.1,85.4,85.6,104.1,3
2608,Jeans,H&M,"[32, 36]",163.9,64.9,71.9,88.5,1,167.8,69.7,78.7,92.0,4,174.3,76.5,81.6,99.4,0,177.7,90.7,86.3,103.4,4
2609,Jeans,Zara,"[28, 36]",163.1,57.4,74.0,88.3,0,167.1,66.6,78.7,94.9,3,173.3,83.4,82.9,96.4,1,175.2,91.9,85.2,102.4,0
2610,Trousers,Zara,"[28, 40]",163.0,63.7,71.8,87.6,4,169.1,65.4,76.1,93.6,4,174.0,84.5,82.0,95.0,2,177.3,90.2,89.3,102.5,0
2611,Shorts,Adidas,"[32, 40, 36, 28]",164.1,64.1,74.6,85.7,4,167.2,72.0,75.6,94.7,3,170.9,83.8,82.0,98.7,3,175.2,90.7,89.1,102.0,3
2612,Skirts,H&M,"[36, 40, 28]",161.2,63.2,70.6,88.5,1,169.9,74.9,76.6,94.5,1,170.9,77.0,80.9,95.0,1,177.3,90.4,87.3,103.6,2
2613,Jeans,Pepe Jeans,"[40, 32, 36, 28]",161.2,56.1,74.7,89.7,4,165.9,68.5,77.9,90.7,3,171.1,75.5,82.1,97.7,2,176.5,86.5,87.2,104.8,4
2614,Shorts,H&M,"[32, 36, 28, 40]",161.9,63.5,73.4,89.7,1,166.3,70.7,77.0,93.3,2,171.7,78.7,83.7,95.9,2,178.9,90.3,89.6,102.8,2
2615,Trousers,H&M,"[28, 40]",160.4,61.6,71.7,88.0,4,167.0,73.1,76.2,93.0,4,174.5,78.5,81.6,98.1,1,177.4,90.4,88.4,102.8,1
2616,Leggings,H&M,"[36, 40, 32]",161.7,61.8,70.0,87.5,4,165.9,66.9,75.1,90.3,3,173.9,79.1,84.3,96.0,3,177.6,88.6,88.5,102.6,2
2617,Shorts,Under Armour,"[40, 36, 28, 32]",162.0,62.9,74.0,86.7,3,169.9,73.3,75.6,91.6,4,171.8,83.0,80.8,97.5,4,179.5,91.1,86.8,104.6,0
2618,Shorts,H&M,"[32, 28]",162.5,59.9,74.8,85.5,0,168.2,71.3,75.5,92.7,0,174.6,75.1,84.2,96.7,0,177.4,89.1,86.5,103.2,0
2619,Leggings,Lee,"[28, 32]",161.3,57.7,74.9,89.4,4,165.1,70.7,79.8,92.7,4,173.9,81.7,83.1,95.9,3,175.8,92.6,85.6,104.4,2
2620,Shorts,Nike,"[28, 32]",164.5,60.7,72.1,85.7,0,167.9,72.6,78.9,94.1,3,173.3,84.9,82.1,98.0,4,175.6,85.4,85.4,102.9,2
2621,Jeans,H&M,"[40, 32, 28]",161.4,56.1,70.4,86.4,0,168.9,67.4,75.6,92.9,4,172.2,79.0,80.2,95.4,4,176.5,85.1,89.5,103.5,1
2622,Jeans,Adidas,"[32, 40, 28, 36]",164.3,61.7,71.6,88.7,4,165.3,71.1,77.3,92.3,2,173.3,79.9,80.6,99.7,4,176.3,90.2,89.5,103.3,1
2623,Jeans,Nike,"[32, 36]",162.2,59.8,71.5,88.5,0,167.9,67.4,78.3,93.8,2,173.0,81.3,82.1,98.9,0,179.1,94.9,86.1,102.2,4
2624,Shorts,H&M,"[28, 36]",163.6,60.0,70.5,88.4,1,166.9,66.8,79.8,92.9,3,173.9,77.9,84.4,99.6,0,178.8,89.5,85.2,100.7,0
2625,Shorts,Under Armour,"[28, 40]",160.6,56.9,72.6,88.7,2,167.9,71.2,76.3,94.4,3,171.1,82.2,84.8,95.2,0,175.3,85.1,86.7,102.1,4
2626,Shorts,Zara,"[36, 40]",162.7,55.4,73.0,87.7,1,166.3,67.7,76.3,94.5,4,174.4,77.0,84.6,95.0,4,176.0,88.2,89.8,104.4,4
2627,Trousers,Pepe Jeans,"[36, 28]",164.8,61.1,73.6,85.8,4,168.3,72.1,77.8,93.0,1,173.0,75.6,81.4,96.8,1,177.2,89.7,86.5,103.3,2
2628,Leggings,H&M,"[40, 28, 32]",163.3,61.6,70.3,90.0,1,168.4,70.1,79.3,92.8,2,174.0,83.0,81.3,98.1,0,175.4,94.0,89.3,104.7,0
2629,Shorts,Dockers,"[40, 28, 36, 32]",164.1,60.0,71.4,89.5,2,167.7,71.9,76.4,93.5,2,171.7,76.8,83.7,96.2,4,175.8,86.2,89.1,101.4,4
2630,Leggings,Zara,"[36, 32]",161.3,62.7,71.8,87.2,1,169.6,73.9,75.6,93.6,0,172.0,82.3,84.7,97.7,3,179.5,94.2,89.7,102.4,2
2631,Skirts,Lee,"[32, 28]",164.0,60.6,74.5,87.7,0,169.5,66.4,76.3,93.6,0,174.7,83.7,80.7,98.0,4,177.7,94.4,87.5,103.7,3
2632,Jeans,H&M,"[40, 36, 28]",161.8,63.5,74.5,87.0,4,165.2,65.7,77.2,93.1,1,173.1,75.5,81.9,95.8,0,179.0,91.4,89.6,100.7,1
2633,Trousers,Under Armour,"[32, 36, 40, 28]",162.4,57.9,71.3,88.2,0,166.4,69.0,76.8,93.8,2,171.6,82.1,84.2,98.8,0,176.7,87.3,88.7,100.5,2
2634,Leggings,Mango,"[40, 28, 32]",160.9,57.4,72.4,88.7,0,166.8,72.2,79.3,90.7,3,170.4,81.5,82.5,99.7,0,176.9,90.4,89.3,103.8,2
2635,Jeans,ASOS,"[28, 36]",162.4,57.6,72.1,86.2,4,165.3,73.9,79.7,94.1,2,172.2,81.2,84.2,98.2,1,179.3,93.2,88.7,103.3,4
2636,Trousers,Mango,"[32, 36, 28, 40]",162.6,55.3,72.6,87.2,4,167.6,65.3,76.9,91.6,3,174.2,78.0,80.6,99.7,2,178.3,88.6,87.3,102.4,2
2637,Jeans,H&M,"[32, 28, 40]",163.1,64.0,71.4,88.2,3,165.1,72.9,79.1,94.4,3,171.3,75.5,83.9,96.2,1,178.4,94.1,89.6,100.3,2
2638,Shorts,Lee,"[36, 28]",164.3,65.0,72.3,89.9,2,168.4,65.8,75.3,90.7,1,174.3,76.0,81.9,95.2,3,178.2,85.9,89.0,103.1,4
2639,Shorts,Lee,"[32, 36, 40]",161.5,63.2,70.7,86.6,0,165.0,70.8,77.8,90.0,2,170.8,77.7,83.5,96.2,0,177.7,88.1,88.2,103.3,2
